date,liczba_przejazdow,temperatura,opady,wiatr,wilgotnosc
2018-01-01,101,-9.757425742574258,0.0,16.38118811881188,40.277227722772274
2018-01-02,394,-7.273350253807106,0.0,16.972081218274113,49.98730964467005
2018-01-03,467,-7.161241970021413,0.0,8.590578158458245,57.76231263383298
2018-01-04,52,-4.9423076923076925,0.9692307692307692,36.86153846153846,65.90384615384616
2018-01-05,121,-12.582644628099173,0.0,24.742975206611572,55.578512396694215
2018-01-06,75,-13.813333333333333,0.0,23.682666666666666,54.973333333333336
2018-01-07,90,-13.717777777777776,0.0,9.354444444444445,65.21111111111111
2018-01-08,323,-5.336222910216718,0.09907120743034056,14.26842105263158,76.17647058823529
2018-01-09,414,0.3113526570048309,0.0,15.092270531400965,76.95652173913044
2018-01-10,509,-3.413948919449902,0.0,9.452652259332023,84.44597249508841
2018-01-11,581,5.426678141135973,0.0,11.292426850258176,92.51807228915662
2018-01-12,377,12.510344827586206,1.7496021220159153,24.25437665782493,97.6870026525199
2018-01-13,302,-0.37119205298013247,0.04933774834437086,27.162582781456955,56.11920529801324
2018-01-14,191,-6.024083769633507,0.0,17.567015706806284,33.738219895287955
2018-01-15,297,-3.613131313131313,0.0,14.748821548821548,60.898989898989896
2018-01-16,525,-0.2497142857142857,0.0,7.749904761904761,81.51428571428572
2018-01-17,402,-0.9922885572139303,0.24353233830845772,16.69502487562189,74.93532338308458
2018-01-18,470,-4.14531914893617,0.0,12.382340425531915,53.57234042553191
2018-01-19,542,-0.6070110701107011,0.0,13.26660516605166,55.32656826568266
2018-01-20,505,6.521386138613861,0.0,20.308514851485146,52.95247524752475
2018-01-21,457,7.111816192560175,0.0,8.198030634573303,64.94091903719912
2018-01-22,666,6.256306306306306,0.007357357357357358,6.53918918918919,89.94744744744744
2018-01-23,524,10.099045801526719,0.5559160305343511,19.999809160305343,84.92366412213741
2018-01-24,615,2.171869918699187,0.0,18.348455284552845,54.31382113821138
2018-01-25,583,-2.497770154373928,0.0,14.077701543739279,41.17667238421956
2018-01-26,587,-2.075298126064736,0.0,7.56473594548552,55.851788756388416
2018-01-27,507,8.378698224852071,0.0,21.544970414201185,59.74161735700197
2018-01-28,287,8.291289198606272,0.10905923344947735,6.902439024390244,86.38675958188153
2018-01-29,693,3.735786435786436,0.02510822510822511,18.403607503607503,66.28138528138528
2018-01-30,485,-0.25360824742268046,0.05855670103092783,18.332577319587628,62.531958762886596
2018-01-31,524,-3.5923664122137406,0.0,15.155343511450381,48.60496183206107
2018-02-01,610,3.899508196721311,0.0036065573770491808,12.859180327868852,64.52131147540983
2018-02-02,494,-3.301417004048583,0.020242914979757085,25.242914979757085,50.79554655870445
2018-02-03,301,-3.064119601328904,0.0,18.58737541528239,36.79734219269103
2018-02-04,273,2.912087912087912,0.36336996336996336,8.384615384615385,73.28205128205128
2018-02-05,559,-1.244186046511628,0.008228980322003577,15.72737030411449,61.51520572450805
2018-02-06,641,-0.8124804992199689,0.0,7.162558502340094,61.43213728549142
2018-02-07,314,1.6369426751592357,1.2398089171974522,17.24012738853503,84.171974522293
2018-02-08,591,-2.555329949238579,0.00016920473773265651,14.188832487309645,56.44670050761421
2018-02-09,581,-1.23855421686747,0.002925989672977625,11.74130808950086,65.92598967297762
2018-02-10,264,6.047727272727272,0.2662878787878788,9.865151515151515,87.48863636363636
2018-02-11,151,11.220529801324503,1.3556291390728477,15.783443708609273,97.76821192052981
2018-02-12,689,4.588824383164005,0.0005805515239477504,18.774310595065312,58.60377358490566
2018-02-13,638,-1.4510971786833855,0.0,10.789498432601881,60.61598746081505
2018-02-14,708,5.7015536723163835,0.014548022598870057,12.209745762711865,74.46186440677967
2018-02-15,703,10.499715504978663,0.02460881934566145,12.837980085348507,89.89046941678521
2018-02-16,523,9.80076481835564,0.3135755258126195,18.235181644359464,84.23326959847036
2018-02-17,331,1.4990936555891239,0.10906344410876133,14.72809667673716,59.26888217522659
2018-02-18,346,3.0936416184971103,0.0026011560693641614,10.969653179190752,62.11849710982659
2018-02-19,388,6.31159793814433,0.0904639175257732,13.223969072164948,79.53350515463917
2018-02-20,779,13.962130937098845,0.003209242618741977,17.62682926829268,85.67008985879332
2018-02-21,883,17.925707814269536,0.28584371460928654,19.135787089467726,83.2955832389581
2018-02-22,528,5.0249999999999995,0.3581439393939394,17.854166666666668,84.14962121212122
2018-02-23,538,3.1983271375464684,0.36579925650557615,11.433457249070631,91.61338289962825
2018-02-24,424,9.369811320754717,0.12452830188679245,11.48820754716981,79.07311320754717
2018-02-25,269,5.978066914498141,0.33680297397769515,10.985130111524164,94.78810408921933
2018-02-26,834,7.635491606714628,0.0,11.017865707434053,64.39448441247002
2018-02-27,862,6.196287703016241,0.0,11.342227378190255,57.106728538283065
2018-02-28,878,9.109339407744875,0.0,13.160820045558088,58.162870159453306
2018-03-01,809,9.687639060568603,0.04561186650185414,10.37070457354759,74.89864029666255
2018-03-02,132,2.867424242424242,1.7143939393939396,37.76969696969697,84.9469696969697
2018-03-03,421,6.110688836104512,0.0,30.278859857482185,56.24940617577197
2018-03-04,384,4.996875,0.0,26.996354166666666,50.778645833333336
2018-03-05,790,2.6903797468354433,0.0,21.312025316455696,58.53544303797468
2018-03-06,732,2.710792349726776,0.004098360655737705,12.445218579234972,71.68715846994536
2018-03-07,147,1.2693877551020407,0.780952380952381,22.80816326530612,95.21088435374149
2018-03-08,306,2.060130718954248,0.0,16.88888888888889,65.38888888888889
2018-03-09,525,1.9851428571428573,0.0,21.693714285714286,60.992380952380955
2018-03-10,415,3.214698795180723,0.0,23.414698795180723,49.2433734939759
2018-03-11,386,3.8518134715025907,0.0,14.345336787564767,53.28238341968912
2018-03-12,728,2.6052197802197803,0.05178571428571429,15.034752747252746,72.46978021978022
2018-03-13,501,2.682235528942116,0.17984031936127742,24.864870259481037,61.49500998003992
2018-03-14,744,1.220295698924731,0.09126344086021507,24.672983870967744,63.52284946236559
2018-03-15,696,3.0410919540229884,0.0,22.482327586206896,56.67528735632184
2018-03-16,652,0.8197852760736196,0.0,26.246472392638037,52.99846625766871
2018-03-17,439,4.882232346241458,0.0,21.29612756264237,41.41457858769932
2018-03-18,382,2.5589005235602094,0.0,17.10261780104712,37.410994764397905
2018-03-19,740,2.9010810810810805,0.0,12.803513513513513,45.494594594594595
2018-03-20,741,0.5102564102564103,0.03063427800269906,15.875978407557355,52.716599190283404
2018-03-21,92,1.125,0.7967391304347826,23.61195652173913,61.15217391304348
2018-03-22,129,4.080620155038759,0.0,15.72248062015504,64.01550387596899
2018-03-23,693,3.2343434343434345,0.0,11.445310245310246,64.11255411255411
2018-03-24,618,6.298543689320389,0.0,17.34029126213592,42.385113268608414
2018-03-25,426,4.397417840375587,0.02910798122065728,16.696948356807514,61.77230046948357
2018-03-26,822,2.9740875912408757,0.0,13.108394160583941,64.3734793187348
2018-03-27,770,2.4945454545454546,0.002077922077922078,8.002857142857142,65.31818181818181
2018-03-28,798,6.449498746867167,0.04047619047619047,8.793233082706767,84.54511278195488
2018-03-29,832,9.226322115384615,0.0751201923076923,9.083774038461538,89.25360576923077
2018-03-30,620,11.988709677419354,0.25887096774193546,17.958870967741934,80.88548387096775
2018-03-31,636,8.333647798742138,0.0,16.596698113207548,44.34591194968554
2018-04-01,495,10.80020202020202,0.0,16.888080808080808,54.76969696969697
2018-04-02,397,2.610831234256927,0.20957178841309823,8.196725440806045,75.66498740554157
2018-04-03,563,3.233570159857904,0.20710479573712254,7.685079928952042,92.96802841918294
2018-04-04,701,9.692582025677604,0.01968616262482168,23.223965763195434,62.582025677603426
2018-04-05,774,3.5648578811369505,0.0,23.154780361757105,38.52325581395349
2018-04-06,633,8.855924170616113,0.08783570300157978,19.570616113744077,62.611374407582936
2018-04-07,573,6.457068062827226,0.0005235602094240838,14.268935427574172,39.05584642233857
2018-04-08,489,4.462372188139059,0.0,19.745807770961147,38.66462167689161
2018-04-09,806,2.9370967741935488,0.0,14.411786600496278,55.86104218362283
2018-04-10,875,5.9397714285714285,0.028228571428571433,12.6928,58.97257142857143
2018-04-11,888,5.557094594594594,0.0037162162162162164,8.551801801801801,63.82432432432432
2018-04-12,966,10.515320910973085,0.029917184265010353,15.07494824016563,65.96997929606626
2018-04-13,1061,20.257021677662582,0.020923656927426957,18.60593779453346,50.01508011310085
2018-04-14,1144,20.015996503496503,0.0,13.067132867132866,64.40472027972028
2018-04-15,348,5.425,0.18333333333333335,26.90948275862069,72.83620689655173
2018-04-16,469,11.636460554371002,0.5302771855010662,31.357995735607677,74.11513859275053
2018-04-17,858,5.674592074592074,0.021794871794871794,22.045571095571095,61.25174825174825
2018-04-18,940,7.77627659574468,0.0,17.858617021276594,54.27340425531915
2018-04-19,761,6.170959264126149,0.30630749014454667,18.825492772667545,73.81471747700394
2018-04-20,819,6.381318681318682,0.0,23.99279609279609,48.085470085470085
2018-04-21,973,12.078211716341213,0.0,15.344398766700925,39.8622816032888
2018-04-22,988,13.475404858299596,0.0,11.576113360323887,37.72267206477733
2018-04-23,1137,10.322867194371153,0.0,12.152858399296393,61.27704485488127
2018-04-24,1104,11.955434782608695,0.043931159420289856,12.467934782608696,65.60326086956522
2018-04-25,638,12.884796238244514,0.6456112852664576,12.149059561128528,95.4090909090909
2018-04-26,1118,15.695885509838998,0.0007155635062611808,15.06690518783542,62.474955277280856
2018-04-27,774,11.549095607235142,0.13979328165374677,9.152583979328165,83.43023255813954
2018-04-28,806,13.301612903225807,0.043548387096774194,15.388213399503721,81.53722084367246
2018-04-29,723,11.899031811894883,0.01590594744121715,22.428492392807744,53.62240663900415
2018-04-30,807,8.630359355638166,0.031598513011152414,19.047459727385377,61.49442379182156
2018-05-01,1223,17.314881439084218,0.0,13.085445625511039,47.86835650040883
2018-05-02,1274,22.331475667189952,0.0,16.839167974882262,44.934065934065934
2018-05-03,1242,24.151771336553946,0.0,17.20233494363929,58.70450885668277
2018-05-04,1249,24.217053642914333,0.0,14.991353082465974,68.69655724579664
2018-05-05,1113,19.143665768194072,0.0,13.248697214734952,47.902066486972146
2018-05-06,831,16.081588447653427,0.019975932611311673,15.062575210589651,69.92298435619735
2018-05-07,1330,16.505413533834588,0.00368421052631579,10.628195488721804,73.03834586466165
2018-05-08,1382,15.296599131693199,0.0,9.674167872648336,74.51736613603474
2018-05-09,1383,15.79240780911063,0.0,8.057194504699927,72.27114967462039
2018-05-10,1231,15.407717303005684,0.05556458164094233,11.284321689683184,81.98943948009749
2018-05-11,1351,18.22139156180607,0.0,13.76639526276832,49.43079200592154
2018-05-12,592,13.881925675675676,0.2699324324324325,12.05439189189189,78.55067567567568
2018-05-13,421,11.908076009501189,0.25273159144893115,11.412351543942993,86.82422802850357
2018-05-14,1268,15.169085173501578,0.006703470031545741,9.126656151419558,86.57097791798107
2018-05-15,1038,22.52418111753372,0.11088631984585741,15.652504816955684,80.6319845857418
2018-05-16,791,16.10252844500632,0.4242730720606827,9.748925410872314,89.40960809102403
2018-05-17,941,17.694155154091394,0.33071200850159405,6.102869287991498,89.4952178533475
2018-05-18,1199,15.821517931609675,0.0,19.282151793160967,60.980817347789824
2018-05-19,370,13.162972972972973,0.6102702702702703,9.834864864864866,94.26486486486486
2018-05-20,1027,23.371665043816943,0.17370983446932814,17.10701071080818,75.16455696202532
2018-05-21,1394,19.001076040172165,0.0,9.796269727403157,66.92898134863701
2018-05-22,1048,16.108396946564884,0.20047709923664123,6.967938931297709,79.88358778625954
2018-05-23,1387,21.756524873828408,0.01715933669790916,11.29942321557318,68.95529920692141
2018-05-24,1480,21.731283783783784,0.0,12.039121621621623,53.78378378378378
2018-05-25,1408,24.776704545454546,0.0,17.75255681818182,54.34019886363637
2018-05-26,975,26.153538461538464,0.2672820512820513,12.29497435897436,70.20615384615385
2018-05-27,449,15.517594654788418,0.3599109131403118,21.454788418708244,89.17371937639199
2018-05-28,918,17.305228758169935,0.0,10.675925925925926,80.92701525054466
2018-05-29,1427,23.74772249474422,0.0,9.518710581639803,77.83251576734408
2018-05-30,1456,18.73179945054945,0.0,13.290384615384616,84.8701923076923
2018-05-31,1232,18.563474025974028,0.10681818181818181,11.973701298701299,89.92207792207792
2018-06-01,1243,21.804183427192275,0.168141592920354,7.579967819790828,90.6283185840708
2018-06-02,1161,25.7724375538329,0.10301464254952626,12.173471145564168,76.76313522825151
2018-06-03,948,16.314135021097044,0.06413502109704641,20.31318565400844,70.87236286919831
2018-06-04,1271,17.08245476003147,0.04343036978756885,9.52816679779701,78.02439024390245
2018-06-05,1566,19.043486590038313,0.009131545338441889,15.300638569604086,65.4080459770115
2018-06-06,1564,17.206905370843987,0.03548593350383632,8.762531969309464,70.15728900255755
2018-06-07,1572,17.13091603053435,0.01272264631043257,13.028117048346056,76.74618320610686
2018-06-08,1469,22.259768550034035,0.02511912865895167,8.651599727705923,69.80803267528931
2018-06-09,1228,23.383957654723126,0.0016286644951140066,8.934364820846906,59.13925081433225
2018-06-10,703,17.787482219061168,0.22290184921763867,7.819061166429588,69.39971550497866
2018-06-11,1558,17.015019255455712,0.0024390243902439024,10.338382541720154,68.20731707317073
2018-06-12,1619,17.962198888202593,0.0,15.694502779493515,68.61272390364422
2018-06-13,1457,21.03445435827042,0.08222374742621825,15.33411118737131,84.90665751544269
2018-06-14,1601,23.222735790131168,0.0,18.852154903185507,52.650843222985635
2018-06-15,1534,20.653259452411998,0.0,15.13011734028683,59.190352020860495
2018-06-16,1155,24.29021645021645,0.0,7.631515151515151,50.52294372294372
2018-06-17,999,26.157157157157158,0.0,10.366566566566567,51.23923923923924
2018-06-18,1360,27.77823529411765,0.013235294117647059,15.668235294117647,66.32426470588236
2018-06-19,1559,26.827838357921745,0.012764592687620271,13.879409878127005,63.165490699166135
2018-06-20,1529,22.95297580117724,0.016481360366252456,11.47246566383257,63.94898626553303
2018-06-21,1504,23.830651595744683,0.02925531914893617,8.222606382978723,68.29321808510639
2018-06-22,1540,20.38103896103896,0.0,14.956818181818182,78.45714285714286
2018-06-23,1004,19.98914342629482,0.47260956175298807,9.6648406374502,84.84661354581674
2018-06-24,1098,25.084153005464483,0.2996357012750455,14.834335154826958,76.03005464480874
2018-06-25,1640,22.927317073170734,0.0,16.081463414634147,62.25548780487805
2018-06-26,1791,20.559073143495254,0.0,15.452931323283082,69.99441652707985
2018-06-27,1508,20.76976127320955,0.25377984084880634,15.523872679045093,76.65517241379311
2018-06-28,1154,24.498440207972273,0.31100519930675913,12.222183708838822,86.58492201039861
2018-06-29,1553,27.05750160978751,0.0,10.305022537025113,62.87443657437218
2018-06-30,1046,27.892351816443597,0.0,10.390917782026769,59.17973231357553
2018-07-01,859,29.864493597206053,0.0,8.018509895227007,66.23981373690337
2018-07-02,1446,27.345781466113415,0.0,9.877939142461964,75.22890733056708
